sentence_id,audio_file_name,audio_absolute_path,audio_created_at,current_english_sentence,current_persian_translation,stored_audio_source_text,historical_source_text,evidence_method,historical_candidate_count,snapshot_commit,snapshot_created_at,snapshot_delay_minutes,local_sentence_url,difference_percent,priority,risk_level,review_status,qa_score
245,s__245__sentence_en_meaning_fa__1770435181945.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__245__sentence_en_meaning_fa__1770435181945.mp3,2026-02-07T03:33:01.945Z,He wrote the address down in pencil.,او آدرس را با مداد نوشتن.,او آدرس را با مداد نوشتن.,او آدرس را با مداد نوشت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.6,http://localhost:3000/words/tables/sentences?ids=245,5.3,2,medium,historical_text_differs_from_current_text,9.2
76,s__76__sentence_en_meaning_fa__1770435161672.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__76__sentence_en_meaning_fa__1770435161672.mp3,2026-02-07T03:32:41.672Z,He sharpened the knife carefully.,او چاقو را با دقت تیز کردن.,او چاقو را با دقت تیز کردن.,او چاقو را با دقت تیز کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=76,5,2,medium,historical_text_differs_from_current_text,9.2
42,s__42__sentence_en_meaning_fa__1770435157388.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__42__sentence_en_meaning_fa__1770435157388.mp3,2026-02-07T03:32:37.388Z,He filled the glass with cold water.,او لیوان را با آب سرد پر کردن.,او لیوان را با آب سرد پر کردن.,او لیوان را با آب سرد پر کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=42,4.5,2,low,historical_text_differs_from_current_text,9.2
70,s__70__sentence_en_meaning_fa__1770435160874.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__70__sentence_en_meaning_fa__1770435160874.mp3,2026-02-07T03:32:40.874Z,She lifted the fries with a slotted spatula.,او سیب زمینی سرخ کرده‌ها را با یک کفگیر سوراخ‌دار بلند کرد.,او سیب زمینی سرخ کرده‌ها را با یک کفگیر سوراخ‌دار بلند کرد.,او سیب‌زمینی سرخ‌کرده‌ها را با کفگیر سوراخ دار بلند کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=70,4.4,2,low,historical_text_differs_from_current_text,9.2
62,s__62__sentence_en_meaning_fa__1770435159912.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__62__sentence_en_meaning_fa__1770435159912.mp3,2026-02-07T03:32:39.912Z,The soap dispenser sits next to the sink.,جا مایع کنار سینک قرار دارد.,جا مایع کنار سینک قرار دارد.,جا مایعی کنار سینک قرار دارد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=62,4.3,2,low,historical_text_differs_from_current_text,9.2
17,s__17__sentence_en_meaning_fa__1770435153750.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__17__sentence_en_meaning_fa__1770435153750.mp3,2026-02-07T03:32:33.750Z,The kitchen smelled like fresh coffee.,آشپزخانه بوی قهوهٔ تازه می‌داد.,آشپزخانه بوی قهوهٔ تازه می‌داد.,آشپزخانه بوی قهوه تازه می‌داد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=17,4,2,low,historical_text_differs_from_current_text,9.2
331,s__331__sentence_en_meaning_fa__1770435192110.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__331__sentence_en_meaning_fa__1770435192110.mp3,2026-02-07T03:33:12.110Z,He loosened his tie after the meeting.,او بعد از جلسه کراواتش را شل کرد.,او بعد از جلسه کراواتش را شل کرد.,او بعد از جلسه کراوات را شل کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.4,http://localhost:3000/words/tables/sentences?ids=331,4,2,low,historical_text_differs_from_current_text,9.2
52,s__52__sentence_en_meaning_fa__1770435158653.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__52__sentence_en_meaning_fa__1770435158653.mp3,2026-02-07T03:32:38.653Z,She blended the fruit in the blender.,او میوه را در مخلوط‌کن مخلوط کردن.,او میوه را در مخلوط‌کن مخلوط کردن.,او میوه را در مخلوط کن مخلوط کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=52,3.8,2,low,historical_text_differs_from_current_text,9.2
44,s__44__sentence_en_meaning_fa__1770435157648.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__44__sentence_en_meaning_fa__1770435157648.mp3,2026-02-07T03:32:37.648Z,The cup rested neatly on the saucer.,فنجان مرتب روی نعلبکی قرار گرفتن.,فنجان مرتب روی نعلبکی قرار گرفتن.,فنجان مرتب روی نعلبکی قرار گرفت.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=44,3.7,2,low,historical_text_differs_from_current_text,9.2
180,s__180__sentence_en_meaning_fa__1770435174241.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__180__sentence_en_meaning_fa__1770435174241.mp3,2026-02-07T03:32:54.241Z,A pebble was stuck in my sandal.,یک سنگ‌ریزه در صندل من گیر کرده بود.,یک سنگ‌ریزه در صندل من گیر کرده بود.,یک سنگ ریزه در صندلم گیر کرده بود.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=180,3.7,2,low,historical_text_differs_from_current_text,9.2
131,s__131__sentence_en_meaning_fa__1770435168267.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__131__sentence_en_meaning_fa__1770435168267.mp3,2026-02-07T03:32:48.267Z,He added another weight to the barbell.,او یک وزنهٔ دیگر به هالتر اضافه کرد.,او یک وزنهٔ دیگر به هالتر اضافه کرد.,او یک وزنه دیگر به هالتر اضافه کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=131,3.6,2,low,historical_text_differs_from_current_text,9.2
43,s__43__sentence_en_meaning_fa__1770435157505.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__43__sentence_en_meaning_fa__1770435157505.mp3,2026-02-07T03:32:37.505Z,She drank her coffee from a white cup.,او قهوه‌اش را از یک فنجان سفید نوشیدن.,او قهوه‌اش را از یک فنجان سفید نوشیدن.,او قهوه‌اش را از یک فنجان سفید نوشید.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=43,3.4,2,low,historical_text_differs_from_current_text,9.2
40,s__40__sentence_en_meaning_fa__1770435157057.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__40__sentence_en_meaning_fa__1770435157057.mp3,2026-02-07T03:32:37.057Z,She mixed the salad in a large bowl.,او سالاد را در یک کاسه بزرگ مخلوط کردن.,او سالاد را در یک کاسه بزرگ مخلوط کردن.,او سالاد را در یک کاسه بزرگ مخلوط کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=40,3.3,2,low,historical_text_differs_from_current_text,9.2
99,s__99__sentence_en_meaning_fa__1770435164414.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__99__sentence_en_meaning_fa__1770435164414.mp3,2026-02-07T03:32:44.414Z,Her clothes were folded neatly on the chair.,لباس ها او مرتب روی صندلی تا شده بودند.,لباس ها او مرتب روی صندلی تا شده بودند.,لباس‌های او مرتب روی صندلی تا شده بودند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.9,http://localhost:3000/words/tables/sentences?ids=99,3.2,2,low,historical_text_differs_from_current_text,9.2
152,s__152__sentence_en_meaning_fa__1770435170808.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__152__sentence_en_meaning_fa__1770435170808.mp3,2026-02-07T03:32:50.808Z,The farm stored grain in a tall silo.,مزرعه غله را در یک سیلوی بلند ذخیره کرد.,مزرعه غله را در یک سیلوی بلند ذخیره کرد.,مزرعه غله را در یک سیلو بلند ذخیره کرد.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.8,http://localhost:3000/words/tables/sentences?ids=152,3.2,2,low,historical_text_differs_from_current_text,9.2
15,s__15__sentence_en_meaning_fa__1770435153523.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__15__sentence_en_meaning_fa__1770435153523.mp3,2026-02-07T03:32:33.523Z,They bought a small house near the lake.,آن‌ها یک خانهٔ کوچک نزدیک دریاچه خریدند.,آن‌ها یک خانهٔ کوچک نزدیک دریاچه خریدند.,آن‌ها یک خانه کوچک نزدیک دریاچه خریدند.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,95,http://localhost:3000/words/tables/sentences?ids=15,3.1,2,low,historical_text_differs_from_current_text,9.2
256,s__256__sentence_en_meaning_fa__1770435183272.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__256__sentence_en_meaning_fa__1770435183272.mp3,2026-02-07T03:33:03.272Z,I filed the forms in a big binder.,من فرم‌ها را در یک زونکن بزرگ بایگانی کردن.,من فرم‌ها را در یک زونکن بزرگ بایگانی کردن.,من فرم‌ها را در یک زونکن بزرگ بایگانی کردم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.5,http://localhost:3000/words/tables/sentences?ids=256,3,2,low,historical_text_differs_from_current_text,9.2
172,s__172__sentence_en_meaning_fa__1770435173267.mp3,/Users/seyedbehrangkaboudi/Personal-Local/Projects/NextJS/Anki/public/audio/sentences/s__172__sentence_en_meaning_fa__1770435173267.mp3,2026-02-07T03:32:53.267Z,I always keep fresh fruit on the counter.,من همیشه میوهٔ تازه را روی پیشخوان نگه می‌دارم.,من همیشه میوهٔ تازه را روی پیشخوان نگه می‌دارم.,من همیشه میوه تازه را روی پیشخوان نگه می‌دارم.,unique_legacy_word_with_same_english_sentence,1,f950377b3,2026-02-07T05:07:36.025Z,94.7,http://localhost:3000/words/tables/sentences?ids=172,2.7,2,low,historical_text_differs_from_current_text,9.2
